local_id,lat,lon
100698,-20.555502,-40.816189
57380,-20.451099,-40.689919
84866,-20.508144,-40.707352
110956,-20.668652,-40.851723
198793,-20.629646,-40.761219
146803,-20.587681,-40.94931
40724,-20.635799,-40.746712
136921,-20.487564,-40.920166
11696,-20.63554,-40.749363
151661,-20.638163,-40.746563
141833,-20.539179,-40.839127
515439,-18.680538,-40.647312
476201,-18.566263,-40.652721
472620,-18.566263,-40.652721
461289,-18.62096,-40.605576
280271,-18.521971,-40.610031
586173,-18.566263,-40.652721
604957,-18.620762,-40.604687
581211,-18.705193,-40.654434
500844,-18.618824,-40.599201
586929,-18.682447,-40.612442
567393,-18.560257,-40.572514
46354,-20.448303,-40.787228
315485,-20.429918,-40.731377
57381,-20.433477,-40.876263
352741,-20.428564,-40.652359
481287,-20.426847,-40.680244
328667,-20.409264,-40.673637
110958,-20.41349,-40.674408
375618,-20.454729,-40.786343
369922,-20.413412,-40.674511
95446,-20.412369,-40.679424
265208,-20.484037,-40.770184
474398,-20.384727,-40.755184
386553,-21.136587,-40.93845
507992,-21.052259,-40.83992
526214,-21.021387,-40.821758
436681,-21.04355,-40.834179
318756,-21.014547,-40.813171
110959,-21.039879,-40.823532
287350,-21.131771,-40.931137
294446,-20.999409,-40.809036
325453,-21.014547,-40.813171
79497,-21.014547,-40.813171
280273,-21.057423,-40.857639
343974,-21.094564,-40.848763
207697,-21.061119,-40.906429
349779,-21.16367,-40.906471
461291,-21.067448,-40.837048
391957,-21.077738,-40.881935
46355,-21.014547,-40.813171
494660,-21.000235,-40.808479
268988,-21.131872,-40.871861
369923,-21.12685,-40.900826
514059,-21.119284,-40.865959
489590,-21.120169,-40.898991
491286,-21.123838,-40.910461
531171,-21.131771,-40.931137
493010,-21.045879,-40.829689
90153,-20.917267,-41.191921
653808,-21.035561,-41.180531
95447,-20.917267,-41.191921
11700,-20.917267,-41.191921
35319,-20.91284,-41.1964
79498,-20.912218,-41.196056
62803,-20.91284,-41.1964
654300,-20.974939,-41.175186
20689,-20.916178,-41.185497
655970,-20.912218,-41.196056
625531,-3.7747912,-49.662506
643732,-3.7622082,-49.724567
582634,-3.7510715,-49.671711
432092,-3.7601993,-49.668674
305025,-3.7785118,-49.675018
449615,-3.7533114,-49.66946
257666,-3.7739668,-49.668701
620799,-3.7529244,-49.668694
486266,-3.7747912,-49.662506
493011,-3.7624102,-49.667683
642355,-3.7626183,-49.682625
625247,-3.8291452,-49.67561
496345,-3.7686546,-49.666321
624573,-3.7550499,-49.666725
635330,-3.7466912,-49.680073
402441,-3.766942,-49.668991
461292,-3.7718363,-49.677727
643425,-3.7872884,-49.813324
573407,-3.7739668,-49.668701
515441,-3.8344305,-49.676003
457547,-3.7572324,-49.678532
207698,-3.772475,-49.663727
465106,-3.779906,-49.683147
294447,-3.7658963,-49.671394
468841,-3.778178,-49.661472
632768,-3.77143,-49.962738
425173,-3.7654948,-49.680527
175977,-19.751316,-40.657265
131765,-19.67865,-40.696537
156482,-19.738529,-40.661758
261507,-19.720739,-40.610394
338063,-19.751829,-40.726002
121496,-19.678753,-40.696239
551992,-19.087891,-40.14249
524955,-19.116707,-40.190956
529909,-19.157337,-40.143749
512592,-19.18996,-40.096409
506486,-19.191565,-40.096767
496346,-19.200951,-40.09565
635958,-19.188902,-40.111176
502253,-19.193945,-40.094696
537491,-19.116707,-40.190956
557373,-19.164745,-40.194225
648889,-19.100306,-40.183708
647689,-19.101152,-40.1833
528670,-19.116707,-40.190956
136924,-18.517015,-40.352509
46356,-18.540924,-40.298439
126711,-18.553391,-40.223629
11703,-18.5399,-40.298023
166285,-18.539309,-40.288555
100701,-18.428827,-40.387188
151664,-18.553391,-40.223629
500845,-18.996693,-40.387932
447628,-18.95075,-40.263489
402442,-18.997402,-40.388657
346827,-19.001965,-40.387325
489591,-19.01659,-40.432369
441073,-18.95805,-40.28014
453685,-18.993378,-40.273174
457548,-18.849298,-40.339993
461293,-19.013174,-40.319843
328669,-18.998634,-40.391678
449617,-18.850363,-40.339535
434416,-18.850363,-40.339535
436682,-18.850363,-40.339535
643301,-20.756594,-41.189407
642969,-20.723049,-41.083328
656338,-20.83499,-41.18084
636143,-20.833549,-41.123337
611693,-20.764181,-41.271805
619048,-20.763382,-41.059509
241693,-20.845394,-41.114723
627226,-20.849537,-41.1143
203159,-20.850195,-41.1143
642520,-20.828239,-41.115669
655820,-20.835228,-41.149601
352742,-20.848776,-41.109856
642209,-20.831076,-41.152733
637987,-20.868584,-41.206974
636595,-20.841536,-41.11692
131766,-20.850195,-41.1143
634722,-20.850281,-41.13282
655651,-20.83914,-41.147602
637763,-20.910788,-41.119144
598021,-20.67337,-41.207115
635744,-20.850592,-41.123745
571757,-20.85471,-41.153301
638367,-20.86318,-41.121849
136925,-20.839556,-41.157745
636787,-20.848137,-41.13232
590921,-20.8386,-41.183014
249734,-20.849421,-41.111778
655488,-20.797077,-41.132103
646524,-20.825178,-41.204758
537492,-20.856918,-41.104431
635142,-20.880198,-41.100002
636383,-20.844744,-41.108826
141835,-20.849537,-41.1143
576562,-20.849823,-41.146282
656210,-20.87739,-41.12775
575040,-20.856565,-41.14946
588308,-20.831274,-41.176033
547815,-20.842211,-41.12875
198794,-20.849421,-41.111778
656145,-20.859549,-41.118053
657674,-20.853062,-41.094242
638845,-20.82608,-41.129669
644935,-20.847008,-41.121399
635959,-20.85413,-41.112148
656019,-20.734222,-41.268795
484553,-20.844318,-41.112801
603846,-20.729134,-41.130875
558444,-20.841536,-41.11692
455701,-20.844318,-41.112801
466954,-20.844318,-41.112801
265210,-20.853836,-41.105667
126712,-20.852039,-41.119202
642665,-20.845385,-41.150818
638594,-20.857307,-41.106541
584036,-20.839556,-41.157745
594272,-20.680655,-41.347351
305026,-20.849421,-41.111778
389366,-20.846348,-41.125778
343975,-20.852039,-41.119202
657631,-20.797077,-41.132103
580421,-20.832439,-41.156158
643733,-20.841587,-41.037651
402443,-20.85853,-41.122589
331852,-20.850195,-41.1143
638190,-20.85343,-41.093769
570019,-20.835266,-41.11557
151665,-20.850195,-41.1143
633737,-20.843527,-41.118961
635547,-20.84828,-41.129398
654085,-20.659817,-41.089329
364116,-20.853033,-41.106323
180739,-20.849537,-41.1143
656414,-20.830521,-41.119923
654720,-20.859549,-41.118053
301528,-20.849421,-41.111778
394618,-20.326424,-40.392197
645768,-20.332684,-40.407921
253868,-20.302643,-40.393681
579686,-20.328663,-40.361298
474400,-20.337149,-40.395573
599262,-20.345127,-40.365219
216528,-20.310545,-40.392391
613278,-20.294245,-40.390575
516895,-20.312696,-40.367359
620117,-20.304935,-40.385647
502254,-20.332632,-40.394489
657944,-20.371948,-40.379177
602156,-20.263081,-40.388515
617944,-20.301138,-40.405083
599848,-20.331125,-40.37326
656146,-20.356579,-40.403679
563464,-20.287809,-40.379349
623099,-20.31963,-40.391663
611328,-20.262264,-40.381916
531172,-20.339302,-40.386887
346828,-20.323835,-40.374653
523700,-20.346428,-40.392403
610880,-20.380587,-40.368938
383752,-20.32411,-40.38802
529910,-20.328672,-40.361298
559436,-20.349297,-40.406349
613711,-20.32855,-40.417538
633738,-20.269051,-40.394566
658897,-20.391033,-40.36721
573408,-20.336535,-40.376213
555188,-20.328722,-40.361294
161394,-20.29417,-40.406685
621455,-20.33539,-40.422966
650501,-20.343988,-40.397255
547816,-20.308565,-40.367214
603321,-20.354208,-40.367332
651474,-20.354366,-40.394527
297981,-20.323269,-40.376019
555189,-20.299143,-40.367477
287351,-20.323477,-40.377468
541036,-20.308565,-40.367214
534852,-20.347816,-40.378399
575828,-20.337391,-40.360283
425175,-20.34374,-40.389755
445494,-20.328228,-40.379539
592290,-20.329473,-40.368248
582635,-20.336012,-40.35873
522418,-20.306067,-40.375088
649497,-20.362211,-40.367641
595479,-20.344465,-40.368713
584037,-20.335773,-40.363506
645352,-20.338552,-40.373127
642970,-20.347845,-40.368374
334770,-20.323835,-40.374653
445493,-20.339674,-40.384335
509566,-20.308304,-40.370029
84869,-20.273672,-40.413704
647690,-20.261517,-40.425014
427506,-20.329819,-40.380951
420288,-20.328732,-40.39085
588989,-20.334551,-40.364136
11705,-20.266426,-40.418556
641787,-20.259823,-40.392639
571758,-20.289549,-40.378948
654500,-20.373589,-40.390026
194486,-20.267002,-40.417522
644152,-20.369562,-40.371403
619049,-20.323626,-40.428909
590271,-20.325531,-40.368431
622745,-20.258621,-40.426769
604958,-20.352242,-40.366188
656883,-20.355534,-40.379173
650712,-20.328676,-40.361298
567394,-20.349409,-40.382572
587586,-20.323069,-40.361004
276502,-20.311625,-40.392094
503623,-20.346817,-40.38715
654003,-20.355234,-40.366295
624294,-20.324789,-40.477161
641022,-20.315701,-40.379913
645935,-20.328716,-40.361294
369924,-20.321884,-40.366489
565394,-20.348133,-40.384274
623421,-20.317131,-40.437199
432093,-20.337841,-40.3894
611327,-20.380667,-40.369621
648426,-20.354979,-40.383301
486267,-20.34104,-40.382294
575041,-20.285969,-40.37606
491287,-20.338837,-40.39798
608490,-20.252069,-40.38419
68483,-20.271961,-40.400425
637579,-20.301844,-40.376076
622380,-20.380667,-40.369621
459378,-20.331121,-40.402676
625532,-19.521233,-40.657722
463213,-19.538784,-40.627117
617945,-19.524122,-40.706478
341036,-19.522518,-40.636311
166287,-19.530117,-40.619553
608491,-19.478352,-40.645927
640392,-19.497663,-40.586143
410222,-19.516909,-40.652691
606036,-19.33823,-40.728676
487873,-19.533321,-40.813484
131767,-19.538452,-40.634995
11707,-19.534525,-40.628494
624574,-19.524126,-40.665535
322129,-19.511799,-40.61895
544265,-19.310148,-40.686836
415269,-19.526766,-40.63863
468842,-19.539368,-40.626373
596721,-19.450861,-40.841095
632038,-19.45783,-40.694851
603847,-19.311359,-40.773567
602720,-19.584162,-40.771774
598022,-19.536297,-40.623646
503624,-19.633585,-40.619389
605492,-19.473898,-40.708099
79501,-19.533689,-40.626881
597304,-19.591215,-40.734371
598634,-19.543526,-40.668831
635143,-19.614185,-40.748352
241694,-19.545969,-40.635197
604422,-19.397301,-40.752609
369926,-19.514687,-40.639503
603322,-19.444584,-40.816574
484554,-19.502132,-40.746742
198795,-19.532999,-40.621437
637764,-19.522039,-40.64819
297982,-19.527315,-40.631969
555190,-19.348085,-40.753345
594859,-19.467613,-40.814297
482972,-19.574389,-40.507885
638595,-19.497663,-40.586143
617536,-19.496368,-40.657932
280275,-19.550329,-40.629295
590922,-19.488203,-40.672405
558445,-19.418825,-40.717079
474401,-19.543442,-40.628494
586930,-19.517862,-40.621918
500846,-19.628252,-40.552021
624895,-19.423756,-40.687691
216529,-19.539726,-40.638538
599263,-19.520828,-40.57671
449618,-19.527996,-40.662437
386554,-19.519741,-40.647408
496347,-19.571299,-40.506104
625248,-19.549078,-40.620464
559437,-19.316006,-40.596703
436683,-19.486832,-40.672909
257667,-19.552635,-40.635204
394621,-18.59017,-39.731205
378349,-18.655794,-39.75811
352744,-18.430113,-39.932667
121499,-18.480722,-39.927509
11708,-18.59454,-39.730499
358441,-18.425674,-39.940403
156484,-18.431984,-39.930477
141836,-18.436943,-39.928886
46359,-18.589823,-39.731396
131768,-18.420008,-39.70927
90156,-18.589518,-39.733353
341038,-18.570208,-39.755733
391960,-18.586714,-39.739834
268992,-20.58588,-41.760464
11710,-20.622313,-41.686619
312039,-20.622313,-41.686619
166288,-20.368263,-40.662819
489593,-20.303537,-40.856831
146804,-20.363474,-40.658836
253869,-20.202425,-40.831394
434417,-20.377254,-41.038609
479519,-20.363989,-40.69334
90157,-20.313311,-40.603844
68484,-20.381746,-40.625607
257668,-20.251343,-40.909805
237645,-20.28665,-40.816402
343976,-20.307449,-40.945518
11711,-20.38155,-41.031815
341039,-20.440178,-41.031693
212077,-20.288191,-40.787033
346830,-20.284254,-40.991802
322130,-20.208788,-40.708233
136926,-20.289635,-40.789108
386556,-20.289238,-40.939613
171209,-20.361538,-40.662434
261508,-20.371515,-40.792774
487874,-20.367409,-40.884708
476202,-20.363754,-40.658978
40727,-20.289635,-40.789108
482973,-20.224483,-40.949684
484555,-20.19429,-40.831154
486268,-20.275539,-40.649258
349782,-20.24872,-40.666588
338066,-20.328108,-40.853188
203160,-20.316759,-40.803764
73941,-20.555189,-41.818771
51821,-20.632549,-41.805302
11712,-20.692904,-41.848995
185304,-20.77494,-41.678013
57384,-20.76259,-41.677773
249736,-20.780369,-41.801182
229156,-20.768476,-41.670601
328673,-20.774656,-41.679119
241696,-20.72377,-41.682365
156485,-20.773191,-41.675213
116231,-20.772455,-41.674732
407781,-20.535465,-40.469692
565396,-20.639668,-40.482643
577359,-20.627409,-40.523823
224949,-20.659851,-40.501163
574265,-20.617445,-40.459488
580423,-20.627869,-40.439468
425176,-20.621006,-40.61871
576563,-20.538706,-40.444981
593663,-20.670406,-40.50679
322133,-20.618513,-40.467773
567395,-20.657122,-40.505642
591617,-20.630041,-40.44194
389367,-20.592554,-40.641136
544266,-20.530548,-40.378582
564424,-20.553473,-40.413872
590923,-20.648428,-40.486202
212079,-20.664635,-40.510929
84871,-20.679268,-40.50919
378350,-20.540108,-40.579243
355533,-20.659794,-40.52219
593013,-20.66021,-40.498932
367028,-20.655605,-40.622623
561433,-20.729961,-40.554798
57385,-20.671799,-40.49823
380999,-20.524179,-40.670326
272791,-20.648428,-40.486202
429848,-20.589808,-40.573849
116232,-20.674824,-40.50555
573409,-20.503841,-40.588665
361343,-20.655605,-40.622623
352745,-20.581863,-40.539825
470742,-20.59495,-40.500103
312040,-20.621567,-40.467247
432095,-20.670406,-40.512768
417810,-20.645411,-40.511017
343977,-20.737997,-40.538975
166289,-20.66519,-40.506351
472621,-20.54744,-40.636543
578129,-20.625443,-40.487156
372751,-20.503841,-40.588665
341040,-20.63143,-40.561314
349784,-20.724808,-40.52599
290846,-20.681957,-40.513351
436684,-20.748232,-40.562115
594273,-20.597466,-40.445175
338067,-20.629782,-40.442432
280276,-20.683313,-40.514893
375619,-20.523111,-40.532051
457550,-20.693836,-40.574211
420290,-20.645889,-40.516705
412754,-20.574665,-40.493622
237647,-20.644203,-40.484402
301531,-20.673796,-40.519859
11715,-20.67116,-40.49741
566400,-20.588345,-40.475571
402445,-20.548567,-40.483887
46361,-20.671799,-40.49823
110960,-20.661064,-40.501934
569177,-20.682858,-40.513641
405134,-20.521265,-40.478588
325458,-20.624987,-40.478054
68485,-20.671799,-40.49823
592292,-20.73163,-40.539555
131770,-20.67267,-40.511246
522419,-20.653597,-40.495888
459379,-20.631157,-40.579857
551994,-20.480429,-40.545937
474403,-20.63143,-40.561314
571760,-20.672888,-40.516323
477910,-20.648132,-40.500256
136927,-20.661659,-40.504223
422785,-20.642174,-40.513218
394622,-20.523275,-40.533398
367029,-19.790899,-40.45129
420291,-19.827337,-40.361614
429849,-19.864784,-40.389767
189974,-19.832481,-40.364437
308637,-19.867706,-40.405529
361344,-19.872967,-40.361256
422786,-19.820499,-40.370518
136928,-19.83004,-40.366905
156486,-19.831064,-40.366093
369927,-19.762819,-40.372883
364119,-19.816908,-40.508076
280277,-19.763552,-40.463177
343978,-19.833599,-40.369915
338068,-19.833565,-40.367531
399872,-1.0512778,-46.15823
241697,-1.3024033,-46.487072
544267,-1.2067254,-46.139721
229158,-1.1875125,-46.332672
412755,-1.3158709,-46.403419
529911,-1.1838629,-46.14497
166292,-1.1548706,-46.351791
79503,-1.2009687,-46.145
318759,-1.5790117,-46.533661
51824,-1.1957759,-46.135433
338070,-2.0597799,-46.67461
407783,-1.2060488,-46.190495
417812,-1.9204994,-46.776066
463214,-1.6110853,-46.413586
468843,-1.6273298,-46.166523
189976,-1.4278923,-46.474461
470743,-1.2183775,-46.319305
11719,-1.2077428,-46.138046
105797,-1.28258,-46.179955
410223,-1.1504514,-46.099907
180740,-1.2547066,-46.311451
322135,-1.4124033,-46.326313
331855,-1.2196434,-46.33802
466955,-1.4570533,-46.159763
334774,-1.2858756,-46.382122
405135,-1.5217483,-46.51548
233454,-1.3664466,-46.274731
415272,-1.1984917,-46.303841
461294,-1.5597444,-46.495399
116235,-1.2488692,-46.24979
90160,-1.1750938,-46.206062
474404,-1.1851522,-46.30386
203161,-1.4309131,-46.47604
68487,-1.2032852,-46.138844
550955,-1.1994075,-46.171711
265212,-1.7147028,-46.639748
237649,-1.1913768,-46.215843
257670,-1.11366,-46.306561
40728,-1.2068362,-46.138489
472622,-1.942685,-46.65913
185305,-1.3015461,-46.334587
220914,-1.2510067,-46.336796
543181,-1.8632734,-46.63673
486270,-1.1073917,-46.337814
151669,-1.1471677,-46.338295
216531,-1.594166,-46.156216
301532,-1.7997867,-46.69788
477912,-2.0016284,-46.589607
224950,-1.0512778,-46.15823
533564,-1.1750467,-46.358158
126715,-1.1173085,-46.312019
420292,-1.5619483,-46.673908
245676,-1.2015483,-46.141762
315489,-1.2191108,-46.215977
141838,-1.1173085,-46.312019
156488,-1.151863,-46.35413
171211,-1.1675416,-46.320126
131773,-19.957134,-40.823082
11720,-19.868511,-40.876808
110961,-19.871243,-40.87529
121501,-20.000076,-40.891022
156489,-19.846455,-40.881622
79504,-19.868511,-40.876808
25125,-20.349228,-41.533203
434418,-20.349585,-41.530991
156490,-20.421648,-41.574955
11721,-20.349228,-41.533203
405136,-20.349585,-41.530991
84873,-20.35051,-41.529461
245677,-20.326366,-41.833305
503625,-20.354933,-41.53088
249738,-20.277151,-41.777889
146806,-20.38341,-41.538605
438974,-20.349585,-41.530991
470744,-20.305189,-41.517132
161399,-20.465769,-41.590446
402446,-20.42975,-41.50248
237650,-20.226957,-41.687893
484557,-20.343985,-41.533558
364121,-20.345724,-41.535992
505077,-20.344484,-41.532639
472623,-20.224537,-41.683258
422787,-20.349228,-41.533203
457551,-20.343985,-41.533558
425177,-20.35051,-41.529461
427508,-20.300205,-41.796574
216532,-20.33477,-41.725304
367031,-20.345724,-41.535992
415273,-20.343985,-41.533558
391961,-20.364664,-41.843742
463215,-20.35051,-41.529461
383753,-11.12539,-62.371323
367032,-11.120938,-62.374981
349786,-11.13754,-62.366894
514060,-11.038566,-62.220676
516896,-11.189996,-62.487705
57386,-20.797071,-41.376915
51825,-20.790747,-41.39463
35320,-20.789217,-41.39555
11722,-20.784966,-41.387714
156491,-20.796795,-41.374752
105798,-20.790648,-41.395618
609498,-19.466272,-40.111156
249740,-19.373779,-40.062428
352746,-19.381039,-40.06004
455703,-19.407215,-40.06094
482974,-19.321083,-40.070827
545425,-19.263035,-40.040218
620466,-19.335232,-40.060326
185306,-19.38319,-40.074242
648320,-19.533398,-40.171478
265214,-19.3799,-40.064976
224951,-19.368889,-40.049885
636144,-19.356558,-40.056015
648205,-19.263035,-40.08976
560423,-19.578068,-39.793812
634917,-19.40621,-40.048161
402447,-19.391037,-40.05719
612883,-19.359991,-40.052399
334775,-19.388922,-40.062527
623100,-19.190498,-39.713387
620118,-19.358311,-40.184391
438975,-19.407215,-40.06094
541037,-19.627768,-40.315556
624295,-19.263035,-40.08976
570021,-19.369234,-40.447529
632039,-19.395176,-40.039646
383754,-19.390318,-40.04739
636596,-19.34865,-40.049122
641613,-19.364016,-40.060692
11723,-19.398739,-40.07069
189977,-19.383045,-40.072109
618718,-19.39097,-40.054832
549966,-19.540165,-40.08976
644511,-19.372513,-40.058475
466956,-19.471491,-40.113621
399873,-19.395327,-40.040215
564425,-19.521866,-40.149025
468844,-19.471491,-40.113621
647790,-19.347284,-40.140968
62807,-19.402475,-40.066006
318760,-19.390589,-40.063702
349787,-19.39831,-40.056549
566401,-19.646074,-39.826481
617537,-19.366861,-40.052212
647564,-19.263035,-40.08976
461295,-19.375874,-40.053925
546638,-19.540165,-40.08976
463216,-19.541351,-40.089214
519736,-19.263475,-40.038502
25126,-19.397984,-40.069668
636384,-19.358616,-40.045185
68488,-19.40415,-40.061386
427510,-19.403143,-40.053452
647392,-19.418392,-40.222191
491288,-19.319033,-40.071228
646659,-19.37421,-40.07407
171212,-19.380293,-40.069183
543182,-19.232773,-40.145321
574266,-19.443483,-40.382702
294452,-19.381039,-40.06004
126716,-18.883596,-41.016056
110962,-18.893555,-41.077785
29996,-18.864023,-41.120136
136931,-18.88903,-41.015762
20690,-18.858904,-41.118389
40729,-18.865017,-41.125126
198798,-18.86047,-41.122608
11724,-18.864023,-41.120136
95450,-18.835899,-41.213985
51826,-18.859976,-41.11961
229159,-21.068962,-41.238773
189978,-21.008789,-41.46273
212080,-21.166027,-41.512554
51827,-21.063864,-41.367825
224952,-21.162066,-41.411091
68489,-21.06292,-41.367367
11725,-21.063335,-41.367447
198799,-21.074741,-41.496269
79505,-21.062286,-41.364624
100703,-21.059757,-41.358105
325459,-20.91662,-41.538338
322136,-21.160105,-41.301266
151670,-20.97204,-41.508602
185307,-20.925081,-41.45042
175980,-18.197235,-40.265263
261511,-18.123684,-40.363003
253872,-18.12838,-40.354687
68490,-18.127645,-40.372063
257671,-18.13188,-40.372822
11726,-18.126654,-40.366051
20691,-18.126547,-40.361786
25127,-18.128288,-40.361977
203162,-18.107117,-40.172882
35321,-18.096613,-40.521595
11727,-18.095037,-40.520111
51828,-17.982151,-40.397068
110963,-17.971849,-40.553696
212081,-18.052448,-40.544697
95451,-17.93936,-40.54781
166293,-20.530466,-41.510727
151671,-20.40134,-41.427448
180741,-20.496391,-41.335136
198800,-20.337454,-41.390926
11729,-20.462948,-41.41309
224953,-20.435699,-41.446274
105799,-20.336727,-41.390289
229160,-20.237598,-41.365082
46362,-20.467054,-41.414837
68491,-20.95023,-41.343475
121503,-20.947876,-41.346123
95452,-20.956367,-41.341251
146807,-20.945578,-41.346294
11730,-20.946976,-41.336376
151672,-20.896412,-41.270775
477913,-18.488092,-40.483067
580424,-18.773588,-40.574776
402448,-18.578388,-40.420055
451658,-18.831686,-40.715599
578130,-18.71019,-40.403118
523701,-18.712618,-40.406307
561434,-18.71019,-40.403118
378351,-18.490358,-40.521259
481290,-18.831686,-40.715599
407784,-18.582973,-40.432568
575042,-18.621956,-40.483528
364122,-18.831686,-40.715599
383755,-18.582973,-40.432568
79506,-18.713837,-40.399269
438976,-18.714966,-40.393291
198801,-18.712618,-40.406307
185309,-18.705017,-40.398079
566402,-18.635893,-40.378674
494662,-18.711447,-40.403118
11731,-18.711447,-40.403118
577360,-18.611088,-40.466835
585467,-18.488092,-40.483067
141839,-18.706926,-40.394909
220916,-18.713114,-40.398521
489594,-18.707764,-40.397461
604423,-18.682501,-40.411858
394624,-18.710424,-40.648994
358442,-18.758009,-40.487717
595481,-18.636173,-40.307465
575829,-18.565145,-40.550457
565397,-18.657219,-40.317318
445496,-18.867216,-40.672935
574267,-18.379324,-40.553005
457552,-18.831686,-40.715599
600474,-18.757961,-40.487709
576564,-18.655588,-40.468914
559438,-18.692066,-40.400356
573410,-18.785091,-40.722694
587588,-18.690491,-40.550289
62808,-18.713114,-40.398521
562429,-18.698135,-40.394474
287353,-18.709919,-40.403385
425179,-18.80702,-40.687332
564426,-18.688601,-40.389984
420293,-18.720695,-40.59705
276506,-18.831686,-40.715599
20692,-18.713837,-40.399269
560425,-18.724924,-40.421169
410224,-18.78562,-40.577862
484558,-18.708399,-40.394344
297984,-18.403009,-40.228127
51829,-18.417231,-40.219803
95453,-18.412205,-40.213291
265215,-18.412292,-40.220863
301534,-18.344826,-40.04723
171214,-18.411915,-40.217876
136932,-18.410439,-40.211987
11733,-18.407907,-40.216644
257672,-18.417419,-40.2131
180742,-18.318317,-40.405094
35322,-18.40959,-40.215389
212082,-18.413889,-40.214123
276507,-18.376093,-39.95031
198802,-18.32349,-40.405025
212083,-20.838707,-40.728386
224954,-20.832602,-40.724251
233456,-20.810139,-40.738438
257673,-20.827888,-40.719479
171215,-20.841045,-40.727123
220917,-20.850534,-40.749271
361345,-20.850534,-40.749271
185310,-20.839191,-40.722034
216534,-20.872105,-40.819042
237652,-20.83617,-40.71418
194492,-20.840216,-40.725201
121504,-21.095581,-41.187271
95454,-21.205374,-41.000259
141841,-21.025806,-41.12188
156492,-21.100451,-41.209576
100704,-21.051252,-41.136486
126718,-21.216314,-41.148705
207701,-21.189398,-40.931286
146808,-21.125542,-41.081715
116237,-21.173262,-41.060219
136933,-21.138102,-40.982658
131774,-21.189398,-40.931286
84874,-21.033766,-41.074188
11734,-21.100821,-41.046181
105801,-21.202709,-40.987968
73943,-21.101625,-40.98563
151673,-21.111971,-41.107868
25129,-20.863815,-40.932369
216535,-20.86137,-40.937069
212084,-20.818876,-40.879963
241698,-20.752565,-40.940399
220918,-20.730293,-40.930851
68492,-20.789818,-40.975948
116238,-20.796652,-40.91507
95455,-20.837877,-40.854824
126719,-20.699795,-40.926952
131775,-20.82523,-40.938305
110964,-20.841129,-40.967464
20693,-20.863073,-40.932076
203164,-20.855194,-40.843014
185311,-20.867249,-40.942753
194493,-20.755922,-40.957279
207702,-20.868954,-40.848358
189979,-20.861017,-40.950283
46363,-20.864799,-40.934681
156493,-20.863253,-40.940014
11735,-20.863815,-40.932369
57388,-20.863815,-40.932369
136934,-20.863815,-40.932369
136935,-7.3152113,-50.031982
334777,-7.4410477,-49.924538
280278,-7.2571802,-49.805851
276508,-7.2658415,-49.620495
198803,-7.3111858,-50.049839
237653,-7.3232579,-50.046978
95456,-7.3183694,-50.042763
328676,-7.2610822,-49.539688
79507,-7.3165174,-50.048195
341042,-7.1932411,-49.374931
331857,-7.2610822,-49.539688
146809,-7.3100214,-50.044392
11737,-7.3125105,-50.047543
216536,-19.89562,-40.762989
141842,-19.812918,-40.677502
40731,-19.934717,-40.601181
73944,-19.934717,-40.601181
194494,-19.823536,-40.654427
207703,-19.778103,-40.60886
11738,-19.939772,-40.6092
272793,-19.937201,-40.591331
253874,-19.954397,-40.742306
249742,-18.713711,-39.877426
577361,-18.712944,-39.867798
297986,-18.507421,-40.017925
593664,-18.713953,-39.900703
544268,-18.741579,-39.750927
555191,-18.746675,-39.857727
325460,-18.714603,-40.078823
265216,-18.71809,-39.859314
596722,-18.808065,-40.262371
554108,-18.996311,-39.738995
486272,-18.72114,-39.880486
315493,-18.698872,-39.995998
598635,-18.728558,-40.042065
276509,-18.7307,-39.841591
477915,-18.712797,-39.855022
619421,-18.948383,-39.743961
110966,-18.722385,-39.851055
500848,-18.808065,-40.262371
331858,-18.733059,-40.221024
556281,-18.72377,-39.890739
216537,-18.717117,-39.865768
616226,-18.702309,-39.966866
592293,-18.732162,-39.75766
511119,-18.721258,-39.88797
51830,-18.715891,-39.85648
499419,-18.682615,-39.864258
203165,-18.719498,-39.861198
290850,-18.48896,-40.091396
465107,-18.74509,-39.750034
318762,-18.72159,-40.101318
346833,-18.698872,-39.995998
493013,-18.615042,-40.036251
622101,-18.689966,-39.862759
474405,-18.854763,-39.932999
487876,-18.7211,-39.851612
11741,-18.719408,-39.870655
472624,-18.727381,-39.814892
596133,-18.723843,-39.872265
489595,-18.808065,-40.262371
349788,-18.948383,-39.743961
171217,-18.719294,-39.873047
623422,-18.749187,-40.352798
526217,-18.720411,-39.872868
613712,-18.509739,-40.092773
283910,-18.720957,-39.842949
305029,-18.580088,-40.142479
570943,-18.73209,-39.854641
131777,-18.715424,-39.851017
156494,-18.715424,-39.851017
237655,-18.708847,-39.878944
597305,-18.808065,-40.262371
465108,-20.345297,-40.427395
394625,-20.362873,-40.404949
73945,-20.391556,-40.496483
470746,-20.363806,-40.421314
505079,-20.376362,-40.423336
40733,-20.377451,-40.457432
180746,-20.348171,-40.424389
331859,-20.361151,-40.453644
407785,-20.354111,-40.512688
487877,-20.346109,-40.481606
265218,-20.372255,-40.430756
11745,-20.395323,-40.498993
146810,-20.359266,-40.437599
402451,-20.389883,-40.495766
338071,-20.359442,-40.447453
466958,-20.345179,-40.427948
207704,-20.361616,-40.404606
46365,-20.390854,-40.471226
352748,-20.346165,-40.481609
463217,-20.34165,-40.431942
